subject,blockcode,trialcode,trialnum,latency,response,values.imageName,stimulusitem1,stimulusnumber1,stimulusitem2,stimulusnumber2,stimulusitem3,stimulusnumber3,stimulusitem4,stimulusnumber4,stimulusitem5,stimulusnumber5,stimulusitem6,stimulusnumber6,stimulusitem7,stimulusnumber7,stimulusitem8,stimulusnumber8,stimulusitem9,stimulusnumber9,stimulusitem10,stimulusnumber10,stimulusitem11,stimulusnumber11,stimulusitem12,stimulusnumber12,stimulusitem13,stimulusnumber13,stimulusitem14,stimulusnumber14,stimulusitem15,stimulusnumber15,stimulusitem16,stimulusnumber16,stimulusitem17,stimulusnumber17,type
976512172,testBlock,centre_mouse,14,416,reveal,im0000260.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 8 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,test,1,267,0,im0000260.jpg,+,1,im0000069.jpg,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fullyseen
976512172,testBlock,centre_mouse,2,878,reveal,im0000260.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,3,576,no_4,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,couple,3,Fullyseen
976512172,testBlock,centre_mouse,4,456,reveal,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,5,266,yes_4,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,daytime,5,Fullyseen
976512172,testBlock,centre_mouse,6,391,reveal,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,7,293,no_4,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,statue,1,Fullyseen
976512172,testBlock,centre_mouse,8,384,reveal,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,9,261,no_4,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,people,4,Fullyseen
976512172,testBlock,centre_mouse,10,442,reveal,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,11,653,no_3,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,group,6,Fullyseen
976512172,testBlock,centre_mouse,12,337,reveal,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,13,264,no_3,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,love,2,Fullyseen
976512172,testBlock,centre_mouse,14,501,reveal,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 9 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,test,1,267,0,im0000069.jpg,+,1,im0000385.jpg,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fullyseen
976512172,testBlock,centre_mouse,2,1016,reveal,im0000069.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,3,292,yes_4,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,cup,3,Fullyseen
976512172,testBlock,centre_mouse,4,392,reveal,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,5,325,no_4,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,breakfast,2,Fullyseen
976512172,testBlock,centre_mouse,6,359,reveal,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,7,310,no_4,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,hot,5,Fullyseen
976512172,testBlock,centre_mouse,8,321,reveal,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,9,272,yes_4,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,food,4,Fullyseen
976512172,testBlock,centre_mouse,10,388,reveal,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,11,282,no_4,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,coffee,1,Fullyseen
976512172,testBlock,centre_mouse,12,477,reveal,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,13,1231,yes_4,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,plate,6,Fullyseen
976512172,testBlock,centre_mouse,14,405,reveal,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 10 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,test,1,267,0,im0000385.jpg,+,1,im0000376.jpg,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fullyseen
976512172,testBlock,centre_mouse,2,843,reveal,im0000385.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,3,294,no_3,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,truck,1,Fullyseen
976512172,testBlock,centre_mouse,4,321,reveal,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,5,273,no_3,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,van,5,Fullyseen
976512172,testBlock,centre_mouse,6,357,reveal,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,7,268,no_2,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,bike,4,Fullyseen
976512172,testBlock,centre_mouse,8,345,reveal,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,9,304,no_3,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,traffic,2,Fullyseen
976512172,testBlock,centre_mouse,10,346,reveal,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,11,290,no_2,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,road,6,Fullyseen
976512172,testBlock,centre_mouse,12,388,reveal,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,13,306,no_4,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,highway,3,Fullyseen
976512172,testBlock,centre_mouse,14,372,reveal,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 11 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,test,1,267,0,im0000376.jpg,+,1,im0000104.jpg,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fullyseen
976512172,testBlock,centre_mouse,2,1156,reveal,im0000376.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,3,259,yes_4,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,animal,2,Fullyseen
976512172,testBlock,centre_mouse,4,1263,reveal,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,5,226,yes_4,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,farm,3,Fullyseen
976512172,testBlock,centre_mouse,6,375,reveal,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,7,302,no_4,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,tree,6,Fullyseen
976512172,testBlock,centre_mouse,8,1080,reveal,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,9,233,yes_4,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,forest,4,Fullyseen
976512172,testBlock,centre_mouse,10,391,reveal,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,11,244,no_4,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,goat,1,Fullyseen
976512172,testBlock,centre_mouse,12,409,reveal,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,13,254,no_3,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,sky,5,Fullyseen
976512172,testBlock,centre_mouse,14,450,reveal,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 12 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,test,1,267,0,im0000104.jpg,+,1,im0000277.jpg,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fullyseen
976512172,testBlock,centre_mouse,2,815,reveal,im0000104.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,3,276,no_4,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,grass,1,Fullyseen
976512172,testBlock,centre_mouse,4,376,reveal,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,5,302,yes_4,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,boy,5,Fullyseen
976512172,testBlock,centre_mouse,6,392,reveal,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,7,261,yes_3,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,play,4,Fullyseen
976512172,testBlock,centre_mouse,8,650,reveal,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 3 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,9,260,yes_2,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,mother,2,Fullyseen
976512172,testBlock,centre_mouse,10,369,reveal,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 4 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,11,247,no_4,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,garden,6,Fullyseen
976512172,testBlock,centre_mouse,12,420,reveal,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 5 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,13,232,yes_4,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,son,3,Fullyseen
976512172,testBlock,centre_mouse,14,405,reveal,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 6 of 6,1,Image 13 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,test,1,267,0,im0000277.jpg,+,1,im0000085.jpg,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fullyseen
976512172,testBlock,centre_mouse,2,732,reveal,im0000277.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 0 of 6,1,Image 14 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,3,235,no_4,im0000085.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 14 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,satellite,2,Fullyseen
976512172,testBlock,centre_mouse,4,368,reveal,im0000085.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 1 of 6,1,Image 14 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,reveal.png,5,Fullyseen
976512172,testBlock,present_trial,5,262,yes_4,im0000085.jpg,N_1.png,1,N_2.png,2,N_3.png,3,N_4.png,4,Y_1.png,1,Y_2.png,2,Y_3.png,3,Y_4.png,4,response_G.png,3,response_S.png,4,Word 2 of 6,1,Image 14 of 40,1,very_global.png,7,very_specific.png,6,less_global.png,9,less_specific.png,8,sunny,4,Fullyseen
